id,parent_id,leaf,name,label,detail,link,pmid,sort,root_url,sample_url,field_type,keyword_searchable,value_type,version
914,330,True,gnomAD_genomes_controls_and_biobanks_EAS_AN,,"""Total allele count in the controls/biobanks subset of East Asian gnomAD genome samples v3.1""",,,,,,long,,,
915,330,True,gnomAD_genomes_controls_and_biobanks_EAS_AF,,"""Alternative allele frequency in the controls/biobanks subset of East Asian gnomAD genome samples v3.1""",,,,,,float,True,,
916,330,True,gnomAD_genomes_controls_and_biobanks_EAS_nhomalt,,"""Count of individuals with homozygous alternative allele in the controls/biobanks subset of East Asian gnomAD genome samples v3.1""",,,,,,long,,,
917,330,True,gnomAD_genomes_controls_and_biobanks_FIN_AC,,"""Alternative allele count in the controls/biobanks subset of Finnish gnomAD genome samples v3.1""",,,,,,long,,,
918,330,True,gnomAD_genomes_controls_and_biobanks_FIN_AN,,"""Total allele count in the controls/biobanks subset of Finnish gnomAD genome samples v3.1""",,,,,,long,,,
919,330,True,gnomAD_genomes_controls_and_biobanks_FIN_AF,,"""Alternative allele frequency in the controls/biobanks subset of Finnish gnomAD genome samples v3.1""",,,,,,float,True,,
920,330,True,gnomAD_genomes_controls_and_biobanks_FIN_nhomalt,,"""Count of individuals with homozygous alternative allele in the controls/biobanks subset of Finnish gnomAD genome samples v3.1""",,,,,,long,,,
921,330,True,gnomAD_genomes_controls_and_biobanks_MID_AC,,"""Alternative allele count in the controls/biobanks subset of Middle Eastern gnomAD genome samples v3.1""",,,,,,long,,,
922,330,True,gnomAD_genomes_controls_and_biobanks_MID_AN,,"""Total allele count in the controls/biobanks subset of Middle Eastern gnomAD genome samples v3.1""",,,,,,long,,,
923,330,True,gnomAD_genomes_controls_and_biobanks_MID_AF,,"""Alternative allele frequency in the controls/biobanks subset of Middle Eastern gnomAD genome samples v3.1""",,,,,,float,True,,
924,330,True,gnomAD_genomes_controls_and_biobanks_MID_nhomalt,,"""Count of individuals with homozygous alternative allele in the controls/biobanks subset of Middle Eastern gnomAD genome samples v3.1""",,,,,,long,,,
925,330,True,gnomAD_genomes_controls_and_biobanks_NFE_AC,,"""Alternative allele count in the controls/biobanks subset of Non-Finnish European gnomAD genome samples v3.1""",,,,,,long,,,
926,330,True,gnomAD_genomes_controls_and_biobanks_NFE_AN,,"""Total allele count in the controls/biobanks subset of Non-Finnish European gnomAD genome samples v3.1""",,,,,,long,,,
927,330,True,gnomAD_genomes_controls_and_biobanks_NFE_AF,,"""Alternative allele frequency in the controls/biobanks subset of Non-Finnish European gnomAD genome samples v3.1""",,,,,,float,True,,
928,330,True,gnomAD_genomes_controls_and_biobanks_NFE_nhomalt,,"""Count of individuals with homozygous alternative allele in the controls/biobanks subset of Non-Finnish European gnomAD genome samples v3.1""",,,,,,long,,,
929,330,True,gnomAD_genomes_controls_and_biobanks_SAS_AC,,"""Alternative allele count in the controls/biobanks subset of South Asian gnomAD genome samples v3.1""",,,,,,long,,,
930,330,True,gnomAD_genomes_controls_and_biobanks_SAS_AN,,"""Total allele count in the controls/biobanks subset of South Asian gnomAD genome samples v3.1""",,,,,,long,,,
931,330,True,gnomAD_genomes_controls_and_biobanks_SAS_AF,,"""Alternative allele frequency in the controls/biobanks subset of South Asian gnomAD genome samples v3.1""",,,,,,float,True,,
932,330,True,gnomAD_genomes_controls_and_biobanks_SAS_nhomalt,,"""Count of individuals with homozygous alternative allele in the controls/biobanks subset of South Asian gnomAD genome samples v3.1""",,,,,,long,,,
933,330,True,gnomAD_genomes_non_neuro_AFR_AC,,"""Alternative allele count in the non-neuro subset of African/African American gnomAD genome samples v3.1""",,,,,,long,,,
934,330,True,gnomAD_genomes_non_neuro_AFR_AN,,"""Total allele count in the non-neuro subset of African/African American gnomAD genome samples v3.1""",,,,,,long,,,
935,330,True,gnomAD_genomes_non_neuro_AFR_AF,,"""Alternative allele frequency in the non-neuro subset of African/African American gnomAD genome samples v3.1""",,,,,,float,True,,
936,330,True,gnomAD_genomes_non_neuro_AFR_nhomalt,,"""Count of individuals with homozygous alternative allele in the non-neuro subset of African/African American gnomAD genome samples v3.1""",,,,,,long,,,
937,330,True,gnomAD_genomes_non_neuro_AMI_AC,,"""Alternative allele count in the non-neuro subset of Amish gnomAD genome samples v3.1""",,,,,,long,,,
938,330,True,gnomAD_genomes_non_neuro_AMI_AN,,"""Total allele count in the non-neuro subset of Amish gnomAD genome samples v3.1""",,,,,,long,,,
939,330,True,gnomAD_genomes_non_neuro_AMI_AF,,"""Alternative allele frequency in the non-neuro subset of Amish gnomAD genome samples v3.1""",,,,,,float,True,,
940,330,True,gnomAD_genomes_non_neuro_AMI_nhomalt,,"""Count of individuals with homozygous alternative allele in the non-neuro subset of Amish gnomAD genome samples v3.1""",,,,,,long,,,
941,330,True,gnomAD_genomes_non_neuro_AMR_AC,,"""Alternative allele count in the non-neuro subset of Latino gnomAD genome samples v3.1""",,,,,,long,,,
942,330,True,gnomAD_genomes_non_neuro_AMR_AN,,"""Total allele count in the non-neuro subset of Latino gnomAD genome samples v3.1""",,,,,,long,,,
943,330,True,gnomAD_genomes_non_neuro_AMR_AF,,"""Alternative allele frequency in the non-neuro subset of Latino gnomAD genome samples v3.1""",,,,,,float,True,,
944,330,True,gnomAD_genomes_non_neuro_AMR_nhomalt,,"""Count of individuals with homozygous alternative allele in the non-neuro subset of Latino gnomAD genome samples v3.1""",,,,,,long,,,
945,330,True,gnomAD_genomes_non_neuro_ASJ_AC,,"""Alternative allele count in the non-neuro subset of Ashkenazi Jewish gnomAD genome samples v3.1""",,,,,,long,,,
946,330,True,gnomAD_genomes_non_neuro_ASJ_AN,,"""Total allele count in the non-neuro subset of Ashkenazi Jewish gnomAD genome samples v3.1""",,,,,,long,,,
947,330,True,gnomAD_genomes_non_neuro_ASJ_AF,,"""Alternative allele frequency in the non-neuro subset of Ashkenazi Jewish gnomAD genome samples v3.1""",,,,,,float,True,,
948,330,True,gnomAD_genomes_non_neuro_ASJ_nhomalt,,"""Count of individuals with homozygous alternative allele in the non-neuro subset of Ashkenazi Jewish gnomAD genome samples v3.1""",,,,,,long,,,
949,330,True,gnomAD_genomes_non_neuro_EAS_AC,,"""Alternative allele count in the non-neuro subset of East Asian gnomAD genome samples v3.1""",,,,,,long,,,
950,330,True,gnomAD_genomes_non_neuro_EAS_AN,,"""Total allele count in the non-neuro subset of East Asian gnomAD genome samples v3.1""",,,,,,long,,,
951,330,True,gnomAD_genomes_non_neuro_EAS_AF,,"""Alternative allele frequency in the non-neuro subset of East Asian gnomAD genome samples v3.1""",,,,,,float,True,,
952,330,True,gnomAD_genomes_non_neuro_EAS_nhomalt,,"""Count of individuals with homozygous alternative allele in the non-neuro subset of East Asian gnomAD genome samples v3.1""",,,,,,long,,,
953,330,True,gnomAD_genomes_non_neuro_FIN_AC,,"""Alternative allele count in the non-neuro subset of Finnish gnomAD genome samples v3.1""",,,,,,long,,,
954,330,True,gnomAD_genomes_non_neuro_FIN_AN,,"""Total allele count in the non-neuro subset of Finnish gnomAD genome samples v3.1""",,,,,,long,,,
955,330,True,gnomAD_genomes_non_neuro_FIN_AF,,"""Alternative allele frequency in the non-neuro subset of Finnish gnomAD genome samples v3.1""",,,,,,float,True,,
956,330,True,gnomAD_genomes_non_neuro_FIN_nhomalt,,"""Count of individuals with homozygous alternative allele in the non-neuro subset of Finnish gnomAD genome samples v3.1""",,,,,,long,,,
957,330,True,gnomAD_genomes_non_neuro_MID_AC,,"""Alternative allele count in the non-neuro subset of Middle Eastern gnomAD genome samples v3.1""",,,,,,long,,,
958,330,True,gnomAD_genomes_non_neuro_MID_AN,,"""Total allele count in the non-neuro subset of Middle Eastern gnomAD genome samples v3.1""",,,,,,long,,,
959,330,True,gnomAD_genomes_non_neuro_MID_AF,,"""Alternative allele frequency in the non-neuro subset of Middle Eastern gnomAD genome samples v3.1""",,,,,,float,True,,
960,330,True,gnomAD_genomes_non_neuro_MID_nhomalt,,"""Count of individuals with homozygous alternative allele in the non-neuro subset of Middle Eastern gnomAD genome samples v3.1""",,,,,,long,,,
961,330,True,gnomAD_genomes_non_neuro_NFE_AC,,"""Alternative allele count in the non-neuro subset of Non-Finnish European gnomAD genome samples v3.1""",,,,,,long,,,
962,330,True,gnomAD_genomes_non_neuro_NFE_AN,,"""Total allele count in the non-neuro subset of Non-Finnish European gnomAD genome samples v3.1""",,,,,,long,,,
963,330,True,gnomAD_genomes_non_neuro_NFE_AF,,"""Alternative allele frequency in the non-neuro subset of Non-Finnish European gnomAD genome samples v3.1""",,,,,,float,True,,
964,330,True,gnomAD_genomes_non_neuro_NFE_nhomalt,,"""Count of individuals with homozygous alternative allele in the non-neuro subset of Non-Finnish European gnomAD genome samples v3.1""",,,,,,long,,,
965,330,True,gnomAD_genomes_non_neuro_SAS_AC,,"""Alternative allele count in the non-neuro subset of South Asian gnomAD genome samples v3.1""",,,,,,long,,,
966,330,True,gnomAD_genomes_non_neuro_SAS_AN,,"""Total allele count in the non-neuro subset of South Asian gnomAD genome samples v3.1""",,,,,,long,,,
967,330,True,gnomAD_genomes_non_neuro_SAS_AF,,"""Alternative allele frequency in the non-neuro subset of South Asian gnomAD genome samples v3.1""",,,,,,float,True,,
968,330,True,gnomAD_genomes_non_neuro_SAS_nhomalt,,"""Count of individuals with homozygous alternative allele in the non-neuro subset of South Asian gnomAD genome samples v3.1""",,,,,,long,,,
969,330,True,gnomAD_genomes_non_cancer_AFR_AC,,"""Alternative allele count in the non-cancer subset of African/African American gnomAD genome samples v3.1""",,,,,,long,,,
970,330,True,gnomAD_genomes_non_cancer_AFR_AN,,"""Total allele count in the non-cancer subset of African/African American gnomAD genome samples v3.1""",,,,,,long,,,
971,330,True,gnomAD_genomes_non_cancer_AFR_AF,,"""Alternative allele frequency in the non-cancer subset of African/African American gnomAD genome samples v3.1""",,,,,,float,True,,
972,330,True,gnomAD_genomes_non_cancer_AFR_nhomalt,,"""Count of individuals with homozygous alternative allele in the non-cancer subset of African/African American gnomAD genome samples v3.1""",,,,,,long,,,
973,330,True,gnomAD_genomes_non_cancer_AMI_AC,,"""Alternative allele count in the non-cancer subset of Amish gnomAD genome samples v3.1""",,,,,,long,,,
974,330,True,gnomAD_genomes_non_cancer_AMI_AN,,"""Total allele count in the non-cancer subset of Amish gnomAD genome samples v3.1""",,,,,,long,,,
975,330,True,gnomAD_genomes_non_cancer_AMI_AF,,"""Alternative allele frequency in the non-cancer subset of Amish gnomAD genome samples v3.1""",,,,,,float,True,,
976,330,True,gnomAD_genomes_non_cancer_AMI_nhomalt,,"""Count of individuals with homozygous alternative allele in the non-cancer subset of Amish gnomAD genome samples v3.1""",,,,,,long,,,
977,330,True,gnomAD_genomes_non_cancer_AMR_AC,,"""Alternative allele count in the non-cancer subset of Latino gnomAD genome samples v3.1""",,,,,,long,,,
978,330,True,gnomAD_genomes_non_cancer_AMR_AN,,"""Total allele count in the non-cancer subset of Latino gnomAD genome samples v3.1""",,,,,,long,,,
979,330,True,gnomAD_genomes_non_cancer_AMR_AF,,"""Alternative allele frequency in the non-cancer subset of Latino gnomAD genome samples v3.1""",,,,,,float,True,,
980,330,True,gnomAD_genomes_non_cancer_AMR_nhomalt,,"""Count of individuals with homozygous alternative allele in the non-cancer subset of Latino gnomAD genome samples v3.1""",,,,,,long,,,
981,330,True,gnomAD_genomes_non_cancer_ASJ_AC,,"""Alternative allele count in the non-cancer subset of Ashkenazi Jewish gnomAD genome samples v3.1""",,,,,,long,,,
982,330,True,gnomAD_genomes_non_cancer_ASJ_AN,,"""Total allele count in the non-cancer subset of Ashkenazi Jewish gnomAD genome samples v3.1""",,,,,,long,,,
983,330,True,gnomAD_genomes_non_cancer_ASJ_AF,,"""Alternative allele frequency in the non-cancer subset of Ashkenazi Jewish gnomAD genome samples v3.1""",,,,,,float,True,,
984,330,True,gnomAD_genomes_non_cancer_ASJ_nhomalt,,"""Count of individuals with homozygous alternative allele in the non-cancer subset of Ashkenazi Jewish gnomAD genome samples v3.1""",,,,,,long,,,
985,330,True,gnomAD_genomes_non_cancer_EAS_AC,,"""Alternative allele count in the non-cancer subset of East Asian gnomAD genome samples v3.1""",,,,,,long,,,
986,330,True,gnomAD_genomes_non_cancer_EAS_AN,,"""Total allele count in the non-cancer subset of East Asian gnomAD genome samples v3.1""",,,,,,long,,,
987,330,True,gnomAD_genomes_non_cancer_EAS_AF,,"""Alternative allele frequency in the non-cancer subset of East Asian gnomAD genome samples v3.1""",,,,,,float,True,,
988,330,True,gnomAD_genomes_non_cancer_EAS_nhomalt,,"""Count of individuals with homozygous alternative allele in the non-cancer subset of East Asian gnomAD genome samples v3.1""",,,,,,long,,,
989,330,True,gnomAD_genomes_non_cancer_FIN_AC,,"""Alternative allele count in the non-cancer subset of Finnish gnomAD genome samples v3.1""",,,,,,long,,,
990,330,True,gnomAD_genomes_non_cancer_FIN_AN,,"""Total allele count in the non-cancer subset of Finnish gnomAD genome samples v3.1""",,,,,,long,,,
991,330,True,gnomAD_genomes_non_cancer_FIN_AF,,"""Alternative allele frequency in the non-cancer subset of Finnish gnomAD genome samples v3.1""",,,,,,float,True,,
992,330,True,gnomAD_genomes_non_cancer_FIN_nhomalt,,"""Count of individuals with homozygous alternative allele in the non-cancer subset of Finnish gnomAD genome samples v3.1""",,,,,,long,,,
993,330,True,gnomAD_genomes_non_cancer_MID_AC,,"""Alternative allele count in the non-cancer subset of Middle Eastern gnomAD genome samples v3.1""",,,,,,long,,,
994,330,True,gnomAD_genomes_non_cancer_MID_AN,,"""Total allele count in the non-cancer subset of Middle Eastern gnomAD genome samples v3.1""",,,,,,long,,,
995,330,True,gnomAD_genomes_non_cancer_MID_AF,,"""Alternative allele frequency in the non-cancer subset of Middle Eastern gnomAD genome samples v3.1""",,,,,,float,True,,
996,330,True,gnomAD_genomes_non_cancer_MID_nhomalt,,"""Count of individuals with homozygous alternative allele in the non-cancer subset of Middle Eastern gnomAD genome samples v3.1""",,,,,,long,,,
997,330,True,gnomAD_genomes_non_cancer_NFE_AC,,"""Alternative allele count in the non-cancer subset of Non-Finnish European gnomAD genome samples v3.1""",,,,,,long,,,
998,330,True,gnomAD_genomes_non_cancer_NFE_AN,,"""Total allele count in the non-cancer subset of Non-Finnish European gnomAD genome samples v3.1""",,,,,,long,,,
999,330,True,gnomAD_genomes_non_cancer_NFE_AF,,"""Alternative allele frequency in the non-cancer subset of Non-Finnish European gnomAD genome samples v3.1""",,,,,,float,True,,
1000,330,True,gnomAD_genomes_non_cancer_NFE_nhomalt,,"""Count of individuals with homozygous alternative allele in the non-cancer subset of Non-Finnish European gnomAD genome samples v3.1""",,,,,,long,,,
1001,330,True,gnomAD_genomes_non_cancer_SAS_AC,,"""Alternative allele count in the non-cancer subset of South Asian gnomAD genome samples v3.1""",,,,,,long,,,
1002,330,True,gnomAD_genomes_non_cancer_SAS_AN,,"""Total allele count in the non-cancer subset of South Asian gnomAD genome samples v3.1""",,,,,,long,,,
1003,330,True,gnomAD_genomes_non_cancer_SAS_AF,,"""Alternative allele frequency in the non-cancer subset of South Asian gnomAD genome samples v3.1""",,,,,,float,True,,
1004,330,True,gnomAD_genomes_non_cancer_SAS_nhomalt,,"""Count of individuals with homozygous alternative allele in the non-cancer subset of South Asian gnomAD genome samples v3.1""",,,,,,long,,,
1005,330,True,gnomAD_genomes_non_topmed_AFR_AC,,"""Alternative allele count in the non-topmed subset of African/African American gnomAD genome samples v3.1""",,,,,,long,,,
1006,330,True,gnomAD_genomes_non_topmed_AFR_AN,,"""Total allele count in the non-topmed subset of African/African American gnomAD genome samples v3.1""",,,,,,long,,,
1007,330,True,gnomAD_genomes_non_topmed_AFR_AF,,"""Alternative allele frequency in the non-topmed subset of African/African American gnomAD genome samples v3.1""",,,,,,float,True,,
1008,330,True,gnomAD_genomes_non_topmed_AFR_nhomalt,,"""Count of individuals with homozygous alternative allele in the non-topmed subset of African/African American gnomAD genome samples v3.1""",,,,,,long,,,
1009,330,True,gnomAD_genomes_non_topmed_AMI_AC,,"""Alternative allele count in the non-topmed subset of Amish gnomAD genome samples v3.1""",,,,,,long,,,
1010,330,True,gnomAD_genomes_non_topmed_AMI_AN,,"""Total allele count in the non-topmed subset of Amish gnomAD genome samples v3.1""",,,,,,long,,,
1011,330,True,gnomAD_genomes_non_topmed_AMI_AF,,"""Alternative allele frequency in the non-topmed subset of Amish gnomAD genome samples v3.1""",,,,,,float,True,,
1012,330,True,gnomAD_genomes_non_topmed_AMI_nhomalt,,"""Count of individuals with homozygous alternative allele in the non-topmed subset of Amish gnomAD genome samples v3.1""",,,,,,long,,,
1013,330,True,gnomAD_genomes_non_topmed_AMR_AC,,"""Alternative allele count in the non-topmed subset of Latino gnomAD genome samples v3.1""",,,,,,long,,,
1014,330,True,gnomAD_genomes_non_topmed_AMR_AN,,"""Total allele count in the non-topmed subset of Latino gnomAD genome samples v3.1""",,,,,,long,,,
1015,330,True,gnomAD_genomes_non_topmed_AMR_AF,,"""Alternative allele frequency in the non-topmed subset of Latino gnomAD genome samples v3.1""",,,,,,float,True,,
1016,330,True,gnomAD_genomes_non_topmed_AMR_nhomalt,,"""Count of individuals with homozygous alternative allele in the non-topmed subset of Latino gnomAD genome samples v3.1""",,,,,,long,,,
1017,330,True,gnomAD_genomes_non_topmed_ASJ_AC,,"""Alternative allele count in the non-topmed subset of Ashkenazi Jewish gnomAD genome samples v3.1""",,,,,,long,,,
1018,330,True,gnomAD_genomes_non_topmed_ASJ_AN,,"""Total allele count in the non-topmed subset of Ashkenazi Jewish gnomAD genome samples v3.1""",,,,,,long,,,
1019,330,True,gnomAD_genomes_non_topmed_ASJ_AF,,"""Alternative allele frequency in the non-topmed subset of Ashkenazi Jewish gnomAD genome samples v3.1""",,,,,,float,True,,
1020,330,True,gnomAD_genomes_non_topmed_ASJ_nhomalt,,"""Count of individuals with homozygous alternative allele in the non-topmed subset of Ashkenazi Jewish gnomAD genome samples v3.1""",,,,,,long,,,
1021,330,True,gnomAD_genomes_non_topmed_EAS_AC,,"""Alternative allele count in the non-topmed subset of East Asian gnomAD genome samples v3.1""",,,,,,long,,,
1022,330,True,gnomAD_genomes_non_topmed_EAS_AN,,"""Total allele count in the non-topmed subset of East Asian gnomAD genome samples v3.1""",,,,,,long,,,
1023,330,True,gnomAD_genomes_non_topmed_EAS_AF,,"""Alternative allele frequency in the non-topmed subset of East Asian gnomAD genome samples v3.1""",,,,,,float,True,,
1024,330,True,gnomAD_genomes_non_topmed_EAS_nhomalt,,"""Count of individuals with homozygous alternative allele in the non-topmed subset of East Asian gnomAD genome samples v3.1""",,,,,,long,,,
1025,330,True,gnomAD_genomes_non_topmed_FIN_AC,,"""Alternative allele count in the non-topmed subset of Finnish gnomAD genome samples v3.1""",,,,,,long,,,
1026,330,True,gnomAD_genomes_non_topmed_FIN_AN,,"""Total allele count in the non-topmed subset of Finnish gnomAD genome samples v3.1""",,,,,,long,,,
1027,330,True,gnomAD_genomes_non_topmed_FIN_AF,,"""Alternative allele frequency in the non-topmed subset of Finnish gnomAD genome samples v3.1""",,,,,,float,True,,
1028,330,True,gnomAD_genomes_non_topmed_FIN_nhomalt,,"""Count of individuals with homozygous alternative allele in the non-topmed subset of Finnish gnomAD genome samples v3.1""",,,,,,long,,,
1029,330,True,gnomAD_genomes_non_topmed_MID_AC,,"""Alternative allele count in the non-topmed subset of Middle Eastern gnomAD genome samples v3.1""",,,,,,long,,,
1030,330,True,gnomAD_genomes_non_topmed_MID_AN,,"""Total allele count in the non-topmed subset of Middle Eastern gnomAD genome samples v3.1""",,,,,,long,,,
1031,330,True,gnomAD_genomes_non_topmed_MID_AF,,"""Alternative allele frequency in the non-topmed subset of Middle Eastern gnomAD genome samples v3.1""",,,,,,float,True,,
1032,330,True,gnomAD_genomes_non_topmed_MID_nhomalt,,"""Count of individuals with homozygous alternative allele in the non-topmed subset of Middle Eastern gnomAD genome samples v3.1""",,,,,,long,,,
1033,330,True,gnomAD_genomes_non_topmed_NFE_AC,,"""Alternative allele count in the non-topmed subset of Non-Finnish European gnomAD genome samples v3.1""",,,,,,long,,,
1034,330,True,gnomAD_genomes_non_topmed_NFE_AN,,"""Total allele count in the non-topmed subset of Non-Finnish European gnomAD genome samples v3.1""",,,,,,long,,,
1035,330,True,gnomAD_genomes_non_topmed_NFE_AF,,"""Alternative allele frequency in the non-topmed subset of Non-Finnish European gnomAD genome samples v3.1""",,,,,,float,True,,
1036,330,True,gnomAD_genomes_non_topmed_NFE_nhomalt,,"""Count of individuals with homozygous alternative allele in the non-topmed subset of Non-Finnish European gnomAD genome samples v3.1""",,,,,,long,,,
1037,330,True,gnomAD_genomes_non_topmed_SAS_AC,,"""Alternative allele count in the non-topmed subset of South Asian gnomAD genome samples v3.1""",,,,,,long,,,
1038,330,True,gnomAD_genomes_non_topmed_SAS_AN,,"""Total allele count in the non-topmed subset of South Asian gnomAD genome samples v3.1""",,,,,,long,,,
1039,330,True,gnomAD_genomes_non_topmed_SAS_AF,,"""Alternative allele frequency in the non-topmed subset of South Asian gnomAD genome samples v3.1""",,,,,,float,,,
1040,330,True,gnomAD_genomes_non_topmed_SAS_nhomalt,,"""Count of individuals with homozygous alternative allele in the non-topmed subset of South Asian gnomAD genome samples v3.1""",,,,,,long,,,
1041,495,True,Ensembl_Regulatory_Build_TFBS_evidence,,"""Ensembl epigenomes_with_experimental_evidence""",,,,,,text,True,,
1042,26,True,HGVSc_ANNOVAR,,"""HGVS coding variant presentation from ANNOVAR Multiple entries separated by "";"", corresponds to Ensembl_transcriptid""",,,,,,text,True,,
1043,26,True,HGVSp_ANNOVAR,,"""HGVS protein variant presentation from ANNOVAR Multiple entries separated by "";"", corresponds to Ensembl_proteinid""",,,,,,text,True,,
1044,208,True,HGVSc_snpEff,,"""HGVS coding variant presentation from snpEff Multiple entries separated by "";"", corresponds to Ensembl_transcriptid""",,,,,,text,True,,
1045,208,True,HGVSp_snpEff,,"""HGVS protein variant presentation from snpEff Multiple entries separated by "";"", corresponds to Ensembl_proteinid""",,,,,,text,True,,
1046,132,True,HGVSc_VEP,,"""HGVS coding variant presentation from VEP Multiple entries separated by "";"", corresponds to Ensembl_transcriptid""",,,,,,text,True,,
1047,132,True,HGVSp_VEP,,"""HGVS protein variant presentation from VEP Multiple entries separated by "";"", corresponds to Ensembl_proteinid""",,,,,,text,True,,
1048,495,True,MutationAssessor_rankscore,,"""MAori scores were ranked among all MAori scores in dbNSFP. The rankscore is the ratio of the rank of the score over the total number of MAori scores in dbNSFP. The scores range from 0 to 1.""",,,,,,float,,,
1049,495,True,MetaRNN_score,,"""Our recurrent neural network (RNN) based ensemble prediction score, which incorporated 16 scores (SIFT, Polyphen2_HDIV, Polyphen2_HVAR, MutationAssessor, PROVEAN, VEST4, M-CAP, REVEL, MutPred, MVP, PrimateAI, DEOGEN2, CADD, fathmm-XF, Eigen and GenoCanyon), 8 conservation scores (GERP, phyloP100way_vertebrate, phyloP30way_mammalian, phyloP17way_primate, phastCons100way_vertebrate, phastCons30way_mammalian, phastCons17way_primate and SiPhy), and allele frequency information from the 1000 Genomes Project (1000GP), ExAC, and gnomAD. Larger value means the SNV is more likely to be damaging. Scores range from 0 to 1.""",,,,,,text,True,,
1050,495,True,MetaRNN_rankscore,,"""MetaRNN scores were ranked among all MetaRNN scores in dbNSFP. The rankscore is the ratio of the rank of the score over the total number of MetaRNN scores in dbNSFP. The scores range from 0 to 1.""",,,,,,text,True,,
1051,495,True,MetaRNN_pred,,"""Prediction of our MetaRNN based ensemble prediction score,""T(olerated)"" or ""D(amaging)"". The score cutoff between ""D"" and ""T"" is 0.5. The rankscore cutoff between ""D"" and ""T"" is 0.6149.""",,,,,,text,True,,
1052,495,True,BayesDel_addAF_score,,"""A deleteriousness preidction meta-score for SNVs and indels with inclusion of MaxAF. See https://doi.org/10.1002/humu.23158 for details. The range of the score in dbNSFP is from -1.11707 to 0.750927. The higher the score, the more likely the variant is pathogenic. The author suggested cutoff between deleterious (""D"") and tolerated (""T"") is 0.0692655.""",,,,,,float,,,
1053,495,True,BayesDel_addAF_rankscore,,"""BayesDel_addAF scores were ranked among all BayesDel_addAF scores in dbNSFP. The rankscore is the ratio of the rank of the score over the total number of BayesDel_addAF scores in dbNSFP.""",,,,,,float,,,
1054,495,True,BayesDel_addAF_pred,,"""Prediction of BayesDel_addAF score based on the authors' recommendation, ""T(olerated)"" or ""D(amaging)"". The score cutoff between ""D"" and ""T"" is 0.0692655.""",,,,,,text,True,,
1055,495,True,BayesDel_noAF_score,,"""A deleteriousness preidction meta-score for SNVs and indels without inclusion of MaxAF. See https://doi.org/10.1002/humu.23158 for details. The range of the score in dbNSFP is from -1.31914 to 0.840878. The higher the score, the more likely the variant is pathogenic. The author suggested cutoff between deleterious (""D"") and tolerated (""T"") is -0.0570105.""",,,,,,float,,,
1056,495,True,BayesDel_noAF_rankscore,,"""BayesDel_noAF scores were ranked among all BayesDel_noAF scores in dbNSFP. The rankscore is the ratio of the rank of the score over the total number of BayesDel_noAF scores in dbNSFP.""",,,,,,float,,,
1057,495,True,BayesDel_noAF_pred,,"""Prediction of BayesDel_noAF score based on the authors' recommendation, ""T(olerated)"" or ""D(amaging)"". The score cutoff between ""D"" and ""T"" is -0.0570105.""",,,,,,text,True,,
1058,495,True,LIST-S2_score,,"""A deleteriousness preidction score for nonsynonymous SNVs. See https://doi.org/10.1093/nar/gkaa288. for details. The range of the score in dbNSFP is from 0 to 1. The higher the score, the more likely the variant is pathogenic. The author suggested cutoff between deleterious (""D"") and tolerated (""T"") is 0.85.""",,,,,,text,True,,
1059,495,True,LIST-S2_rankscore,,"""LIST-S2 scores were ranked among all LIST-S2 scores in dbNSFP. The rankscore is the ratio of the rank of the score over the total number of LIST-S2 scores in dbNSFP.""",,,,,,text,True,,
1060,495,True,LIST-S2_pred,,"""Prediction of LIST-S2 score based on the authors' recommendation, ""T(olerated)"" or ""D(amaging)"". The score cutoff between ""D"" and ""T"" is 0.85.""",,,,,,text,True,,
